Line,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_a,GEBV_Immature_fruit_external_color_b,GEBV_Immature_fruit_external_color_L,GEBV_Fruit_external_color_a,GEBV_Fruit_external_color_b,GEBV_Fruit_external_color_L,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_load,GEBV_Flowering_time,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Fruit_maximum_width,GEBV_External_immature_fruit_color_green,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number,GEBV_Fruit_predominant_shape_oblate
GPC045250,-0.564658859,-9.69390525,2.496047646,-5.202492171,-5.094720685,-2.799157406,-1.289083674,-0.930070812,0.540400848,-1.658277519,0.015890598,-2.424512258,-0.501980389,-3.26508537,67.63727135,3.013436749,0.113378735,0.513495304,-18.00006227,1.466256293,193.691752,-3.960813361,0.005511739
GPC045260,-0.893081529,-5.382275988,2.586532059,-5.280194712,-6.535564109,-2.946801032,-0.649201657,-0.726887291,0.637652201,5.455856208,0.028627234,2.782604964,-0.536815516,-1.171520812,60.64139743,2.539026224,0.142728494,0.604016709,-12.81074387,0.572328733,168.4736498,-5.041867415,-0.006105196
GPC045270,-0.247594393,-0.64462107,0.701645104,-3.227603687,-4.767558332,0.525370671,-0.119927171,-0.215291775,0.066287387,6.299493769,0.110848354,-0.700665739,-0.203864136,1.39178455,15.3291701,8.42293387772015e-05,0.029288185,0.071489193,1.354276271,-0.417426005,48.26183881,7.511868612,-0.01504598
GPC045280,0.210540603,-2.730762149,-0.151034771,-7.415384321,-11.93011708,0.9202951,-1.896307177,-1.315778047,-0.01189695,3.128003416,0.079637034,-0.152645495,-0.224700924,2.143207459,-10.57250306,-0.756986297,0.530614206,0.008944629,-2.898559343,-0.941982873,-89.98129584,11.62284941,-0.016808572
GPC045290,-0.881351704,-3.063524479,2.242850583,-4.672786164,-5.589778284,-3.166316351,0.524823046,0.111663708,0.699152413,4.754787538,-0.03253514,2.264805234,-0.5410675,-1.437024003,54.79574074,2.478504815,0.07748336,0.590827221,-5.062759281,0.707039163,184.262953,-1.074729835,0.009817448
GPC045300,-0.353538012,-6.221701757,1.199577872,-4.740055808,-7.431296413,0.210509039,-0.201736978,-0.165152562,0.350054673,4.765806884,0.177288322,-3.418158118,-0.180958599,2.32281392,-7.570964104,-0.586630977,0.128934485,-0.063884363,-1.034797392,-0.959758371,34.85681242,-16.16243883,-0.014543291
GPC045310,-0.398539514,-2.655594224,1.22970338,-4.447544194,-6.835763777,0.702896308,-0.308097812,-0.450425082,0.247534292,6.660957676,0.123171957,-1.171330184,-0.242670665,2.437790729,-6.303499411,-0.637115877,0.172595044,0.02487429,-4.527356291,-1.309615169,-36.63110265,11.38665739,-0.035977191
GPC045320,-0.286675913,-2.297744489,0.995646093,-5.073050819,-6.82817432,0.372829412,-2.398639552,-1.240684408,0.222040806,5.46110554,0.108845307,-0.218639458,-0.11042892,2.704920552,-16.61193769,-1.103147445,0.317958441,-0.187325959,6.503795667,-1.355935566,-11.66107069,15.26460417,-0.013520335
GPC045330,0.151791095,-13.49911255,3.301166601,6.983568494,12.83414202,4.434470938,6.206707476,4.514374554,0.331386166,-2.462737039,0.045471327,2.221232888,0.129099375,-1.239155643,-13.81901499,-0.318462055,-0.953418286,-0.024255459,-29.42394809,-0.8777476,-145.9578964,18.59604311,-0.018767549
GPC045340,0.352924811,-3.839237525,0.950873985,-0.849068011,-0.557777751,1.382921993,-0.519284883,-0.20816315,0.046955713,-0.243099046,0.018850284,-2.221306447,-0.136851706,0.305829595,-18.12140367,-0.551088372,-0.090752284,0.000228308,-5.140634741,-1.079204964,-71.10504949,-13.84444315,-0.037470553
GPC045350,-0.86015947,-4.134628164,0.594546467,-4.63409046,-6.021393889,1.061332562,-1.267150873,-0.898230508,0.197929414,6.870692918,0.100498513,-0.742609953,-0.192080672,2.464288497,-6.782709039,-0.545710898,0.286350692,-0.000220918,-0.393412757,-0.997113255,-2.664745124,-8.956715623,-0.023243449
GPC045360,-0.522067152,-0.145165998,2.562160708,-6.512040035,-6.864368733,-3.226544167,0.626096064,0.393196861,0.448357375,3.085773247,0.005954704,4.222199459,-0.434775705,-0.594490518,31.89363988,1.470627931,0.15216911,0.229458772,0.158139764,0.102232008,96.5752478,-8.73495018,-0.005861197
GPC045370,-1.086499008,-3.581431396,2.120849059,-5.371820384,-7.709910042,-3.118368507,-0.504929774,-0.615314686,0.733448567,4.658244723,-0.006190045,3.874943966,-0.571751115,-1.417888393,60.81973286,2.654906171,0.248873758,0.641674308,-10.06795839,0.69707289,160.7772094,-8.700409553,-0.002581157
GPC045380,-0.326956232,-4.791243911,1.519373196,-2.995903507,-3.510199496,0.502833901,-0.134641754,-0.288690443,0.186817453,6.228142075,0.078775874,1.394859115,-0.249680037,1.925343328,5.468897237,-0.146706727,0.020166058,0.122404183,-5.309123934,-0.946160403,41.16841164,-7.919156418,-0.0285219
GPC045390,-0.430824324,2.44459023,1.672097243,-5.352359918,-7.56838545,0.351936274,-0.276779356,-0.580825568,0.159608176,4.352104731,-0.032159603,2.602923538,-0.261453339,0.803123196,4.982580224,0.079189712,0.246899139,0.066586198,5.867311543,-0.727670289,19.41570189,-2.522380139,-0.042676036
GPC045400,-0.856919536,-0.677857709,2.151966425,-4.497798117,-5.213579978,-1.157429384,-5.910494243,-4.048483555,0.338373463,0.519328964,-0.026508024,2.161442687,-0.388985078,-1.202376435,41.08470393,1.923710539,0.082271705,0.358386775,-4.84294437,0.792346436,80.79581154,-12.6168021,-0.006331128
GPC045410,-0.582485012,-1.619489526,2.313236219,-4.331173973,-3.670158068,-1.95959137,-0.024326114,0.065089396,0.476378083,4.155631259,-0.002650851,2.049555371,-0.399195282,-1.248296031,58.21750069,2.545965786,-0.101173785,0.549162577,0.585080156,0.705121451,162.6503563,-15.97802461,-0.0126977
GPC045430,0.692268532,-4.796583414,0.565862392,-4.090423988,-5.688728189,0.792017204,-3.945844915,-2.652434498,-0.001826774,-0.398813466,0.021079057,-6.643107304,-0.15615257,0.034762608,-25.11088935,-0.725033383,0.1795173,-0.018281151,-5.134915632,-1.163040069,-102.3797307,-13.68872962,-0.010901385
GPC045440,-0.595673408,-2.419553832,1.188326386,-5.411602257,-6.581818184,-1.536377667,-1.940791023,-1.162435622,0.314732207,-1.010191141,0.004303065,1.399503617,-0.511425459,-2.714171886,50.92457284,2.475847322,0.322130915,0.423372835,-17.33038109,1.282403286,111.8118648,-19.14853068,-8.03E-05
GPC045450,-0.829959173,-0.567640202,2.401026731,-4.755862788,-6.826505932,0.118932713,-2.362869585,-2.128956467,0.42043417,10.51311706,0.087151249,2.453841823,-0.503025362,1.303592031,31.44250302,0.714154473,0.104731004,0.433379537,-2.341675407,-0.196806921,149.0955584,-0.769737615,-0.031008297
GPC045460,-0.049354454,-1.375953094,1.179627394,-5.17627551,-7.292818121,1.024367837,-4.506500089,-2.904510087,0.01914928,1.278715858,0.052002306,-5.453672045,-0.08437527,0.418446594,-27.54109769,-1.152260829,0.326431268,0.016779833,4.052268334,-1.172378881,-72.59283677,-12.42016614,-0.024096131
GPC045470,0.305165177,-2.08023511,1.631475968,-4.56604635,-8.813344163,0.979468532,-2.537129623,-1.758650102,0.203150192,4.396780252,0.144338128,-1.522164774,-0.208622384,1.601115918,-12.45060799,-0.822281574,0.353212663,0.041610254,4.475711635,-1.454653794,-36.59941586,-4.57584079,-0.026958634
GPC045480,-0.26763088,-2.002110818,1.553522312,-4.206278177,-7.266430319,0.812249088,-3.853493196,-2.518135997,0.142649542,6.612950455,0.150782877,1.369734938,-0.241040147,1.524304021,6.362594275,-0.249908348,0.180638101,0.140242351,-6.36234655,-0.744984381,63.46923183,-8.824363533,-0.030748962
GPC045500,-0.598467915,-0.925486843,1.027941283,-3.747419914,-4.214107471,-1.561327333,-2.336255257,-1.472449694,0.556872795,2.330427597,0.122202503,0.605957261,-0.31100873,0.297825295,44.08949224,1.449985692,-0.075369707,0.422487103,-11.05447628,0.164497036,147.9959092,13.50263312,-0.025259777
GPC045510,-0.507846294,1.625385732,3.107962628,-5.313661607,-4.29232035,-1.822719819,-0.696526496,-0.894282361,0.343472086,0.589766023,-0.137442569,4.056481346,-0.290608552,-1.545467954,36.99174863,1.742143416,0.023995739,0.352067403,7.628093392,0.416542659,16.24579737,-5.004787101,0.000674784
GPC045520,-0.352138254,0.999341222,1.40698277,-2.806704196,-2.627848327,-1.251728989,-1.644616385,-1.35083716,0.674440592,5.010301548,0.017118051,3.782683237,-0.522292665,-0.99771957,41.31982544,1.900763493,-0.151550238,0.485352968,-4.207923125,0.341765746,150.7429459,-31.71744966,-0.027210183
GPC045570,-0.401411117,1.088574034,2.584154992,-4.993900437,-4.157986908,-1.060155644,-6.062184992,-4.15414486,0.165986332,-0.566593656,-0.108826374,2.010179487,-0.319800172,-1.805438364,37.04046209,1.710433105,0.053253714,0.33277409,0.149890594,0.858486072,49.58499598,6.852336302,-0.000278301
GPC045580,0.390579738,-0.435158617,-0.503895789,-4.219606999,-8.103494606,0.748333437,-1.345175593,-1.035269042,0.077270528,3.102039623,0.122796654,-5.447691024,-0.102810357,1.523639015,-30.2084359,-1.167186495,0.278806632,-0.245350998,6.151301912,-1.421311154,-85.78692017,0.717405401,-0.020593131
GPC045590,-0.359870294,0.263101494,1.885174362,-7.008886196,-8.714387239,-1.814719161,-2.562089425,-1.332203763,0.388954121,-0.282778627,0.021448673,-0.546680213,-0.496833331,-2.323432884,37.17489383,2.022374313,0.491280765,0.335476287,-14.01483309,0.740306029,103.6066121,-20.12611421,-0.003442187
GPC045600,-0.668391805,-1.024689487,1.805118386,-5.851701941,-7.086783763,-0.29379813,-1.581003955,-0.975749192,0.226868867,0.655313743,0.058238566,-0.624410893,-0.475022774,-2.354504642,33.04334661,1.897187335,0.249908782,0.321916158,-11.73866534,0.817592792,117.6896586,-11.50780234,0.002413677
GPC045610,0.318834512,-1.023093505,1.674818692,-4.81876459,-4.627017902,0.025982893,-0.245381541,-0.00714463,0.363549436,-2.911254805,-0.015254928,2.156646871,-0.270701145,-2.371012985,7.338434402,0.882313716,-0.02550144,0.298433015,3.295859036,0.071790886,12.17568747,-0.073475307,0.014246502
GPC045620,-1.117460563,-8.614054028,2.838056781,-4.320708377,-2.511077312,-2.456717159,-1.966724606,-1.083041351,0.665549913,-0.231835377,-0.016620282,-2.675040289,-0.545767606,-2.825039788,66.60683227,3.027271009,-0.012425949,0.515948702,-14.88441305,1.501794128,203.0407104,-15.80736288,0.004699971
GPC045630,0.925463202,-5.048321706,-2.267839111,3.532210354,1.204483194,3.648570329,-1.37297975,-0.442072911,-0.310920666,3.73193917,-0.063895822,-6.077895735,0.163409244,5.730125084,-26.68694403,-1.625490796,-0.400995811,-0.301013675,5.14348386,-1.661898858,-99.15064144,6.427399125,-0.02941283
GPC045640,-0.312979753,-7.312420583,1.782997232,-4.808986199,-5.22365431,-2.398675482,-2.415117675,-1.760189028,0.326847251,0.73463421,-0.069015727,0.482904988,-0.467529637,-1.948678789,44.14492856,2.114975515,0.312819975,0.334729877,-3.720581605,0.779026755,56.51605896,-10.47855512,-0.004571081
GPC045650,-1.323793944,-10.01430121,2.330919718,-3.012460884,-0.594870875,-3.091887793,-0.311649804,-0.264817059,0.670626406,0.185290312,-0.004026041,-2.405308,-0.536374989,-2.420934942,77.16361174,3.146816213,-0.070343252,0.617531082,-15.5694329,1.654311577,196.3287199,-7.508554364,0.010973063
GPC045660,0.789455578,-2.955862234,2.097022963,-3.772947698,-3.645852972,-0.55133647,-1.14798322,-0.343150067,-0.128741386,-1.474002584,-0.028409187,-4.752941261,-0.0708841,0.283831309,0.90909786,0.244165789,0.068679696,-0.01541857,-6.785051683,-0.490135137,-72.8492073,-15.26233219,-0.030556891
GPC045670,-0.825486524,-7.848296554,1.965711688,-5.068053025,-3.48671005,-3.041053595,-2.216871171,-0.975032225,0.844832247,-2.900446933,0.05003283,1.214052034,-0.506281756,-3.283057573,73.62274146,3.500891374,0.011774621,0.542505305,-18.7726242,1.669416598,184.0782575,-10.17758329,0.004184718
GPC045680,0.972710728,-8.529252165,-2.671670294,2.576009322,-0.89717126,3.47988164,-2.583406136,-1.323321793,-0.326410481,2.614210956,-0.039661073,-6.002100262,0.175937484,5.682910837,-34.13981481,-1.788712406,-0.20222599,-0.382134149,-1.868720329,-1.74266075,-155.4316865,24.02445787,-0.034666903
GPC045690,-0.27722324,-5.29718976,2.811485314,-4.757871294,-6.460509433,0.553025247,-4.074592001,-2.373341844,0.393624073,1.533709878,0.040898004,-2.120939841,-0.260062392,-0.694873617,32.77938172,1.500514517,0.206948154,0.156882347,-20.0872657,0.128224223,51.05803648,-0.403518879,-0.030669158
GPC045700,0.819952118,-10.15064254,-2.565729032,4.077722139,1.576275976,3.949380614,-1.483267364,-0.550646817,-0.405262634,3.875782384,-0.038229969,-7.291375864,0.208000077,6.133227662,-27.05253402,-1.727724864,-0.387397298,-0.353905131,1.749002347,-1.650227671,-104.7627595,10.15205,-0.037359779
GPC045710,-0.825016953,-0.86396626,2.483701007,-4.958601116,-5.422013511,0.968031396,-3.24722364,-2.313545009,0.239200319,3.025863735,0.065142179,-0.397213056,-0.487043434,-1.426568483,28.96847078,1.27066414,0.023337265,0.311128985,-10.42197916,0.246784931,106.1948427,-4.75870362,-0.023514912
GPC045720,-1.176914449,-3.138227646,2.551021881,-5.291779551,-6.307450078,-3.276175195,-0.245915178,-0.419067253,0.775187662,5.291383403,-5.62E-05,2.929130396,-0.589494807,-1.545192481,64.6903314,2.793056213,0.13287323,0.662923114,-11.8482127,0.731758822,167.7064996,-2.766908777,-0.000401336
GPC045730,-0.608401437,-3.899043416,2.468716501,-4.065397764,-3.953528586,0.757712726,-4.079442531,-2.849627786,0.175517257,3.023367215,0.013097328,-1.182815304,-0.46635956,-1.201681718,37.26494617,1.491992892,-0.125205312,0.392898557,-10.0727861,0.47264558,98.99496816,-5.517298309,-0.01738877
GPC045750,-0.555054432,-1.628293221,1.714706146,-3.497846788,-5.099263269,-0.878436704,-3.973132614,-2.709951267,0.399803158,6.085693068,0.051888983,0.098205216,-0.350457144,-0.11357373,20.43273977,0.819320943,0.034477409,0.274701326,-3.31304954,-0.270689475,89.36295706,-22.23831243,-0.006252582
GPC045760,0.341111836,-0.419452589,0.725807312,-4.421244935,-6.196654715,-0.582840541,-2.89214044,-1.526207587,0.107324275,2.393609835,0.153685311,-3.333504481,-0.14273612,1.315505038,-26.03176761,-1.06215946,0.315465771,-0.110539056,1.57563918,-1.319594244,-83.95731404,-5.728223235,-0.011021534
GPC045770,-0.827939178,-2.050360965,3.299864896,-6.721215322,-7.3758659,-3.050019402,-0.598878282,-0.717066752,0.712092136,4.032849015,-0.073115395,2.258793335,-0.552697534,-0.979153394,51.36178579,2.342176139,0.137780475,0.634130255,-2.353597262,0.442222747,129.5113717,-5.257339284,-0.009980844
GPC045780,0.501325607,-1.733210424,0.714952921,-5.927124341,-7.757146361,0.78520076,-2.985312008,-1.98447286,-0.209235039,0.335990639,0.0139422,-2.675558286,-0.111579784,0.415232196,-33.06382592,-1.231274571,0.240907196,-0.087421039,-1.887569011,-1.153524448,-131.775412,-5.446425939,-0.017029612
GPC045790,0.749521729,-3.666684977,-2.615789958,2.689031545,0.836304026,2.0853433,-0.638456659,-0.243953021,0.051246115,2.71000497,-0.07870968,-5.150229425,0.188121241,4.95510792,-20.36819419,-1.060145995,-0.246729343,-0.245115621,3.327984005,-1.396786471,-108.7416181,-14.21486586,-0.013810651
GPC045800,-0.95856971,-3.296391896,1.600245487,-5.114704401,-7.058805725,-2.137327399,-1.990443032,-1.03899125,0.405108446,1.57732614,0.047028043,2.601516466,-0.550631304,-1.956785107,56.7970264,2.567708305,0.290560543,0.552086507,-9.700883358,1.277537542,161.3808597,-8.857761562,0.017682477
GPC045820,-0.129144847,-0.370781305,2.002865401,-4.170187312,-6.096815155,0.004666428,-2.189584528,-1.516984789,0.383863951,3.31182773,0.032624606,0.539849263,-0.253719062,0.888667837,12.27595606,0.429559402,0.084854906,0.31191138,2.632767958,-0.571164413,76.09738426,5.433744872,-0.020499847
GPC045830,-0.856447012,-3.823365924,2.523280701,-5.321346491,-6.545694613,-2.858314471,-1.302435382,-1.260083712,0.708316027,4.492385233,-0.005063238,2.174254066,-0.564630213,-0.900164449,55.65419534,2.476855437,0.150490004,0.610755744,-9.351163894,0.593209039,148.1235522,-13.56768561,0.001677372
GPC045840,-1.015720365,-2.588246555,2.799303871,-6.658784021,-7.226887905,-3.027314391,-5.116801884,-3.185876148,0.542449776,3.064438481,0.042940665,1.096274125,-0.541311436,-1.81431157,84.02825028,3.129714903,0.24929824,0.485399012,-14.18171549,1.555434776,250.1386722,0.92470309,-0.010863672
GPC045850,-0.632976399,-3.603726149,2.622952305,-3.088617846,-1.611632201,-0.963342343,-2.008613531,-1.411725118,0.771365299,4.186151972,0.010597212,1.832133544,-0.391246103,-0.339036436,32.51290034,1.459916865,-0.214131423,0.593654044,-8.872208693,0.01481863,137.1110536,-3.027900092,0.007724218
GPC045860,-0.586295258,-2.522199375,1.143470557,-5.378857949,-6.525660771,-1.587973945,-1.870742065,-1.083850914,0.298535312,-0.991528304,0.011420686,1.380882976,-0.51716864,-2.622318827,50.79509694,2.468857387,0.325890398,0.415459486,-17.22777717,1.274151587,110.6913648,-18.57350538,0.001310228
GPC045870,-0.168318124,1.135014179,1.28445601,-3.111568838,-2.344759951,-0.087509942,-2.725870893,-1.631682712,0.005853886,-0.054493149,-0.035234672,0.570642233,-0.251150016,-0.697686979,11.37920045,0.569925302,-0.01025505,0.209076102,1.303829302,-0.082237164,-21.56409534,-12.88259705,-0.013373609
GPC045880,-0.619946033,-2.81446748,1.813634345,-2.505940299,-3.9844297,0.93886076,-0.2395805,-0.349370301,0.158898885,6.876608006,0.157432161,0.508453661,-0.203976835,1.96325302,7.587460191,-0.060038564,0.045960377,0.122551503,-6.89920021,-0.642520454,81.86738453,24.79796112,-0.030879107
GPC045890,-0.814299018,-0.033667055,2.783872145,-7.924791445,-9.643464544,-3.47401241,-2.282107082,-1.670280583,0.798153014,3.618012296,0.037464,4.294469803,-0.675968634,-2.483237679,96.42975812,3.792075287,0.383200791,0.675746962,-8.793674447,1.549948214,292.387348,-17.71539311,-0.024401444
GPC045900,-1.075292773,-3.442766396,2.523854578,-5.185056723,-5.996751464,-3.067201241,-0.253676051,-0.451007992,0.696038057,4.993446912,0.000710335,2.516274664,-0.579962048,-1.566024436,64.36143022,2.716838065,0.11024495,0.631813425,-10.36203172,0.771028951,181.9329755,-8.095488321,-0.000440673
GPC045910,0.368333017,1.569691214,1.283836019,-6.146380177,-8.96493986,-0.495429841,-4.748352778,-2.908104793,0.173004776,-1.154097009,0.01171395,-2.762192924,-0.08336331,-0.813041512,-20.73886979,-0.301635552,0.382435071,0.053882968,-0.970819624,-1.010526397,-52.11378705,-11.45537914,-0.012156899
GPC045920,-0.329482737,-3.230812193,2.454287125,-3.385109214,-3.437764918,0.853766162,0.44181059,-0.115791797,0.434611627,7.370455984,0.109996325,-0.081930961,-0.224739588,1.716823878,2.995264199,-0.024360105,-0.003546008,0.154261541,-7.356238431,-0.895210298,41.88346474,2.327985518,-0.014997615
GPC045950,0.393526446,-7.287583348,1.030952389,-4.699658397,-8.636345002,1.306713966,-0.46295976,-0.443348314,0.059104728,6.098856722,0.186384548,-2.038258324,-0.09166849,2.67663311,-14.2621659,-1.166939738,0.27925462,-0.146555904,1.103022585,-1.394997725,18.28933739,-3.688497523,-0.03062263
GPC045960,-0.933203145,-3.493040944,2.313516444,-4.15425087,-5.356215569,-2.745876416,-1.728677382,-1.440132468,0.698979429,5.130325988,-0.004909947,3.312476765,-0.598717233,-1.803945721,64.62052845,2.870810982,0.045978926,0.70175917,-9.64498433,0.808797882,159.7744047,-4.30303142,-0.004340991
GPC045970,0.014212025,-0.116349373,0.638363231,-4.97667037,-7.993841324,0.909572396,-1.574494524,-0.970037666,-0.024119525,4.506992904,0.06860271,-0.772728449,-0.240532415,1.923943939,-0.888363213,-0.5946244,0.154323636,0.042744305,4.476820994,-1.056479498,-35.88978592,-21.68842536,-0.028564281
GPC045980,-0.426595816,0.136193707,1.55665906,-4.370825189,-4.43211453,-0.425551285,-0.476770715,-0.677911631,0.189918127,4.642032078,0.061148616,2.628033483,-0.417799731,0.596632362,14.83235941,0.632512868,0.13256671,0.223565446,-1.280914212,-0.519929812,57.55336029,-0.364595925,-0.031939603
GPC045990,-1.083261352,-2.527069939,2.491003464,-4.750678199,-5.271042183,-2.200856495,1.150504907,0.660232442,0.614207115,3.74794796,0.053671978,2.407153173,-0.398517349,-0.838345475,36.62844511,1.583753863,0.09857345,0.482075744,-5.400233853,0.308058366,139.3849027,6.763276029,0.002161248
GPC046010,-0.784914587,-0.645276878,1.827118366,-3.059723858,-1.908985624,-1.676802667,-2.803332991,-1.734944096,0.230192963,0.01685368,-0.068516547,3.471090897,-0.466304668,-1.693514848,52.60559161,2.542655008,0.025278781,0.410034576,-1.242717285,1.274635274,86.79699887,-22.67970497,-0.002286341
